trade_id,date,team,direction,asset_type,player_name,player_age,player_position,pick_year,pick_round,pick_condition,cash,cap_space,notes
20,2014-02-20,Philadelphia 76ers,Incoming,Player,Henry Sims,23,C,,,,,,
20,2014-02-20,Philadelphia 76ers,Incoming,Pick,,,,2014,2,,,
20,2014-02-20,Philadelphia 76ers,Incoming,Pick,,,,2014,2,,,
21,2014-02-20,Indiana Pacers,Incoming,Player,Evan Turner,25,SF,,,,,,
21,2014-02-20,Indiana Pacers,Incoming,Player,LaVoy Allen,25,PF,,,,,,
21,2014-02-20,Philadelphia 76ers,Incoming,Player,Danny Granger,30,SF,,,,,,
22,2014-02-20,San Antonio Spurs,Incoming,Player,Austin Daye,25,PF,,,,,,
22,2014-02-20,Toronto Raptors,Incoming,Player,Nando De Colo,26,PG,,,,,,
23,2014-02-20,Denver Nuggets,Incoming,Player,Jan Vesely,23,SF,,,,,,
23,2014-02-20,Denver Nuggets,Outgoing,Player,Andre Miller,,,,,,,
23,2014-02-20,Philadelphia 76ers,Incoming,Player,Eric Maynor,26,PG,,,,,,
23,2014-02-20,Philadelphia 76ers,Incoming,Pick,,,,,,Two 2nd Round Picks,,
23,2014-02-20,Washington Wizards,Incoming,Player,Andre Miller,37,PG,,,,,,
23,2014-02-20,Washington Wizards,Outgoing,Player,Jan Vesely,,,,,,,
23,2014-02-20,Washington Wizards,Outgoing,Player,Eric Maynor,,,,,,,
24,2014-02-19,Atlanta Hawks,Incoming,Player,Antawn Jamison,37,PF,,,,,,
24,2014-02-19,Atlanta Hawks,Incoming,Cash,,,,,,,,,Cash
24,2014-02-19,LA Clippers,Incoming,Other,Draft Rights To Cenk Akyol,,,,,,,
25,2014-02-20,LA Clippers,Incoming,Pick,,,,,,2nd Round Pick,,
25,2014-02-20,Philadelphia 76ers,Incoming,Player,B.J. Mullens,25,PF,,,,,,
26,2014-02-20,Miami Heat,Incoming,Pick,,,,2015,2,protected,,
26,2014-02-20,Sacramento Kings,Incoming,Player,Roger Mason,33,SG,,,,,,
26,2014-02-20,Sacramento Kings,Incoming,Cash,,,,,,,,,Cash
27,2014-02-19,Sacramento Kings,Incoming,Player,Jason Terry,36,SG,,,,,,
27,2014-02-19,Sacramento Kings,Incoming,Player,Reggie Evans,33,PF,,,,,,
27,2014-02-19,Brooklyn Nets,Incoming,Player,Marcus Thornton,26,SG,,,,,,
28,2014-02-19,Golden State Warriors,Incoming,Player,Steve Blake,33,PG,,,,,,
28,2014-02-19,Los Angeles Lakers,Incoming,Player,MarShon Brooks,25,SG,,,,,,
28,2014-02-19,Los Angeles Lakers,Incoming,Player,Kent Bazemore,24,SG,,,,,,
29,2014-01-21,Chicago Bulls,Incoming,Player,Tornike Shengelia,22,SF,,,,,,
29,2014-01-21,Brooklyn Nets,Incoming,Player,Marquis Teague,20,PG,,,,,,
30,2014-01-21,Brooklyn Nets,Incoming,Player,Edin Bavcic,29,SF,,,,,,
30,2014-01-21,New Orleans Pelicans,Incoming,Player,Tyshawn Taylor,23,PG,,,,,,
30,2014-01-21,New Orleans Pelicans,Incoming,Cash,,,,,,,,,Cash
31,2014-01-15,Boston Celtics,Incoming,Player,Joel Anthony,31,C,,,,,,
31,2014-01-15,Boston Celtics,Incoming,Pick,,,,,,Future 1st Round Pick,,
31,2014-01-15,Boston Celtics,Incoming,Pick,,,,2016,2,,,
31,2014-01-15,Boston Celtics,Outgoing,Player,MarShon Brooks,,,,,,,
31,2014-01-15,Boston Celtics,Outgoing,Player,Jordan Crawford,,,,,,,
31,2014-01-15,Golden State Warriors,Incoming,Player,MarShon Brooks,24,SG,,,,,,
31,2014-01-15,Golden State Warriors,Incoming,Player,Jordan Crawford,25,SG,,,,,,
31,2014-01-15,Golden State Warriors,Outgoing,Player,Toney Douglas,,,,,,,
31,2014-01-15,Miami Heat,Incoming,Player,Toney Douglas,27,SG,,,,,,
31,2014-01-15,Miami Heat,Outgoing,Player,Joel Anthony,,,,,,,
31,2014-01-15,Miami Heat,Outgoing,Pick,,,,2016,2,,,
32,2014-01-07,Boston Celtics,Incoming,Player,Jerryd Bayless,25,PG,,,,,,
32,2014-01-07,Boston Celtics,Incoming,Player,Ryan Gomes,31,SF,,,,,,
32,2014-01-07,Boston Celtics,Outgoing,Player,Courtney Lee,,,,,,,
32,2014-01-07,Boston Celtics,Outgoing,Pick,,,,2016,2,,,
32,2014-01-07,Memphis Grizzlies,Incoming,Player,Courtney Lee,28,SG,,,,,,
32,2014-01-07,Memphis Grizzlies,Incoming,Pick,,,,2016,2,,,
32,2014-01-07,Memphis Grizzlies,Outgoing,Player,Jerryd Bayless,,,,,,,
32,2014-01-07,Memphis Grizzlies,Outgoing,Pick,,,,2017,2,,,
32,2014-01-07,Oklahoma City Thunder,Incoming,Pick,,,,2017,2,conditional,,
32,2014-01-07,Oklahoma City Thunder,Outgoing,Player,Ryan Gomes,,,,,,,
33,2014-01-06,Chicago Bulls,Incoming,Player,Andrew Bynum,26,C,,,,,,
33,2014-01-06,Chicago Bulls,Incoming,Pick,,,,2014,1,top-12 protected or swap for 2015 1st,,
33,2014-01-06,Chicago Bulls,Incoming,Pick,,,,2015,2,,,
33,2014-01-06,Chicago Bulls,Incoming,Pick,,,,2016,2,,,
33,2014-01-06,Cleveland Cavaliers,Incoming,Player,Luol Deng,28,SF,,,,,,
34,2013-12-08,Sacramento Kings,Incoming,Player,Rudy Gay,27,PF,,,,,,
34,2013-12-08,Sacramento Kings,Incoming,Player,Aaron Gray,29,C,,,,,,
34,2013-12-08,Sacramento Kings,Incoming,Player,Quincy Acy,23,PF,,,,,,
34,2013-12-08,Toronto Raptors,Incoming,Player,John Salmons,33,SF,,,,,,
34,2013-12-08,Toronto Raptors,Incoming,Player,Greivis Vasquez,26,PG,,,,,,
34,2013-12-08,Toronto Raptors,Incoming,Player,Patrick Patterson,24,PF,,,,,,
34,2013-12-08,Toronto Raptors,Incoming,Player,Chuck Hayes,30,PF,,,,,,
35,2013-11-26,Minnesota Timberwolves,Incoming,Player,Luc Richard Mbah a Moute,27,PF,,,,,,
35,2013-11-26,Sacramento Kings,Incoming,Player,Derrick Williams,22,PF,,,,,,
36,2013-10-25,Phoenix Suns,Incoming,Player,Emeka Okafor,31,C,,,,,,
36,2013-10-25,Phoenix Suns,Incoming,Pick,,,,2014,1,protected through No. 12,,
36,2013-10-25,Washington Bullets,Incoming,Player,Marcin Gortat,29,C,,,,,,
36,2013-10-25,Washington Bullets,Incoming,Player,Kendall Marshall,22,PG,,,,,,
36,2013-10-25,Washington Bullets,Incoming,Player,Shannon Brown,27,PG,,,,,,
36,2013-10-25,Washington Bullets,Incoming,Player,Malcolm Lee,23,SG,,,,,,
37,2013-08-29,Milwaukee Bucks,Incoming,Player,Caron Butler,33,SF,,,,,,
37,2013-08-29,Phoenix Suns,Incoming,Player,Ishmael Smith,25,PG,,,,,,
37,2013-08-29,Phoenix Suns,Incoming,Player,Vyacheslav Kravtsov,26,C,,,,,,
38,2013-08-22,Memphis Grizzlies,Incoming,Pick,,,,,,Future Second-round Draft Pick (protected),,
38,2013-08-22,Philadelphia 76ers,Incoming,Player,Tony Wroten Jr.,20,SG,,,,,,
39,2013-08-15,Boston Celtics,Incoming,Player,Donte Greene,25,SF,,,,,,
39,2013-08-15,Memphis Grizzlies,Incoming,Player,Fab Melo,23,C,,,,,,
39,2013-08-15,Memphis Grizzlies,Incoming,Cash,,,,,,1660000,,"$1.66 Million"
40,2013-07-31,Detroit Pistons,Incoming,Player,Brandon Jennings,23,PG,,,,,,
40,2013-07-31,Milwaukee Bucks,Incoming,Player,Brandon Knight,21,PG,,,,,,
40,2013-07-31,Milwaukee Bucks,Incoming,Player,Vyacheslav Kravtsov,25,C,,,,,,
40,2013-07-31,Milwaukee Bucks,Incoming,Player,Khris Middleton,21,SF,,,,,,
41,2013-07-27,Indiana Pacers,Incoming,Player,Luis Scola,33,PF,,,,,,
41,2013-07-27,Indiana Pacers,Incoming,Cap Space,,,,,,,,,,"$1,121,520 Trade Player Exception"
41,2013-07-27,Phoenix Suns,Incoming,Player,Gerald Green,27,SG,,,,,,
41,2013-07-27,Phoenix Suns,Incoming,Player,Miles Plumlee,24,C,,,,,,
41,2013-07-27,Phoenix Suns,Incoming,Pick,,,,2014,1,lottery protected,,
42,2013-07-22,Dallas Mavericks,Incoming,Pick,,,,2016,2,,,
42,2013-07-22,Memphis Grizzlies,Incoming,Player,Nick Calathes,24,SG,,,,,,
43,2013-07-13,Houston Rockets,Incoming,Other,Future Picks,,,,,,,
43,2013-07-13,Philadelphia 76ers,Incoming,Player,Royce White,22,PF,,,,,,
43,2013-07-13,Philadelphia 76ers,Incoming,Cash,,,,,,,,,Cash
43,2013-07-13,Philadelphia 76ers,Incoming,Player,Furkan Aldemir,21,PF,,,,,,
44,2013-07-12,Boston Celtics,Incoming,Player,Gerald Wallace,30,SF,,,,,,
44,2013-07-12,Boston Celtics,Incoming,Player,Kris Humphries,28,PF,,,,,,
44,2013-07-12,Boston Celtics,Incoming,Player,Kris Joseph,24,SF,,,,,,
44,2013-07-12,Boston Celtics,Incoming,Player,Keith Bogans,33,SF,,,,,,
44,2013-07-12,Boston Celtics,Incoming,Player,MarShon Brooks,24,SG,,,,,,
44,2013-07-12,Boston Celtics,Incoming,Cap Space,,,,,,,,10300000,,"$10.3 Trade Player Exception"
44,2013-07-12,Boston Celtics,Incoming,Pick,,,,2014,1,James Young,,
44,2013-07-12,Boston Celtics,Incoming,Pick,,,,2016,1,Jaylen Brown,,
44,2013-07-12,Boston Celtics,Incoming,Pick,,,,2017,1,,,
44,2013-07-12,Boston Celtics,Incoming,Pick,,,,2018,1,non-protected,,
44,2013-07-12,Brooklyn Nets,Incoming,Player,Kevin Garnett,37,PF,,,,,,
44,2013-07-12,Brooklyn Nets,Incoming,Player,Paul Pierce,35,SF,,,,,,
44,2013-07-12,Brooklyn Nets,Incoming,Player,Jason Terry,35,SG,,,,,,
44,2013-07-12,Brooklyn Nets,Incoming,Pick,,,,2017,1,,,
45,2013-07-12,Philadelphia 76ers,Incoming,Player,Nerlens Noel,19,C,,,,,,
45,2013-07-12,Philadelphia 76ers,Incoming,Pick,,,,2014,1,1-5 protected,,
45,2013-07-12,New Orleans Pelicans,Incoming,Player,Jrue Holiday,23,PG,,,,,,
45,2013-07-12,New Orleans Pelicans,Incoming,Player,Pierre Jackson,21,PG,,,,,,
46,2013-07-12,Milwaukee Bucks,Incoming,Pick,,,,2016,2,,,
46,2013-07-12,Milwaukee Bucks,Incoming,Pick,,,,2019,2,,,
46,2013-07-12,Sacramento Kings,Incoming,Player,Luc Richard Mbah a Moute,26,PF,,,,,,
46,2013-07-12,Sacramento Kings,Incoming,Pick,,,,2019,2,,,
47,2013-07-11,Milwaukee Bucks,Incoming,Player,Luke Ridnour,32,PG,,,,,,
47,2013-07-11,Milwaukee Bucks,Incoming,Cash,,,,,,,,,Cash
47,2013-07-11,Milwaukee Bucks,Incoming,Pick,,,,2014,2,,,
47,2013-07-11,Milwaukee Bucks,Outgoing,Player,Szymon Szewcyk,,,,,,,
47,2013-07-11,Minnesota Timberwolves,Incoming,Player,Kevin Martin,30,SG,,,,,,
47,2013-07-11,Minnesota Timberwolves,Incoming,Cash,,,,,,,,,Cash
47,2013-07-11,Minnesota Timberwolves,Outgoing,Player,Luke Ridnour,,,,,,,
47,2013-07-11,Minnesota Timberwolves,Outgoing,Pick,,,,2014,2,,,
47,2013-07-11,Oklahoma City Thunder,Incoming,Cap Space,,,,,,,,7000000,,"$7 Million Trade Player Exception"
47,2013-07-11,Oklahoma City Thunder,Incoming,Player,Szymon Szewcyk,30,F,,,,,,
47,2013-07-11,Oklahoma City Thunder,Outgoing,Player,Kevin Martin,,,,,,,
48,2013-07-10,New York Knicks,Incoming,Player,Andrea Bargnani,27,C,,,,,,
48,2013-07-10,Toronto Raptors,Incoming,Player,Steve Novak,30,SF,,,,,,
48,2013-07-10,Toronto Raptors,Incoming,Player,Marcus Camby,39,C,,,,,,
48,2013-07-10,Toronto Raptors,Incoming,Player,Quentin Richardson,33,PF,,,,,,
48,2013-07-10,Toronto Raptors,Incoming,Pick,,,,2014,2,,,
48,2013-07-10,Toronto Raptors,Incoming,Pick,,,,2016,1,,,
48,2013-07-10,Toronto Raptors,Incoming,Pick,,,,2017,2,,,
49,2013-07-10,Portland Trail Blazers,Incoming,Player,Robin Lopez,25,C,,,,,,
49,2013-07-10,Portland Trail Blazers,Incoming,Player,Terrel Harris,25,SG,,,,,,
49,2013-07-10,Portland Trail Blazers,Outgoing,Pick,,,,0,2,,,
49,2013-07-10,Portland Trail Blazers,Outgoing,Pick,,,,0,2,,,
49,2013-07-10,Portland Trail Blazers,Outgoing,Player,Jeff Withey,,,,,,,
49,2013-07-10,Sacramento Kings,Incoming,Player,Greivis Vasquez,26,PG,,,,,,
49,2013-07-10,Sacramento Kings,Incoming,Pick,,,,,,Round 2,,
49,2013-07-10,Sacramento Kings,Incoming,Pick,,,,,,Round 2,,
49,2013-07-10,Sacramento Kings,Outgoing,Player,Tyreke Evans,,,,,,,
49,2013-07-10,New Orleans Pelicans,Incoming,Player,Tyreke Evans,23,SG,,,,,,
49,2013-07-10,New Orleans Pelicans,Incoming,Other,Future Picks,,,,,,,
49,2013-07-10,New Orleans Pelicans,Incoming,Cash,,,,,,,,,Cash
49,2013-07-10,New Orleans Pelicans,Incoming,Player,Jeff Withey,23,C,,,,,,
49,2013-07-10,New Orleans Pelicans,Outgoing,Player,Robin Lopez,,,,,,,
49,2013-07-10,New Orleans Pelicans,Outgoing,Player,Terrel Harris,,,,,,,
49,2013-07-10,New Orleans Pelicans,Outgoing,Player,Greivis Vasquez,,,,,,,
50,2013-07-10,Denver Nuggets,Incoming,Player,Randy Foye,29,SG,,,,,,
50,2013-07-10,Denver Nuggets,Outgoing,Player,Andre Iguodala,,,,,,,
50,2013-07-10,Denver Nuggets,Outgoing,Pick,,,,2018,2,,,
50,2013-07-10,Golden State Warriors,Incoming,Player,Kevin Murphy,23,SG,,,,,,
50,2013-07-10,Golden State Warriors,Incoming,Player,Andre Iguodala,29,SF,,,,,,
50,2013-07-10,Golden State Warriors,Outgoing,Player,Andris Biedrins,,,,,,,
50,2013-07-10,Golden State Warriors,Outgoing,Player,Richard Jefferson,,,,,,,
50,2013-07-10,Golden State Warriors,Outgoing,Player,Brandon Rush,,,,,,,
50,2013-07-10,Golden State Warriors,Outgoing,Pick,,,,2014,1,,,
50,2013-07-10,Golden State Warriors,Outgoing,Pick,,,,2017,1,,,
50,2013-07-10,Utah Jazz,Incoming,Player,Andris Biedrins,27,C,,,,,,
50,2013-07-10,Utah Jazz,Incoming,Player,Richard Jefferson,33,SF,,,,,,
50,2013-07-10,Utah Jazz,Incoming,Player,Brandon Rush,28,SG,,,,,,
50,2013-07-10,Utah Jazz,Incoming,Pick,,,,2014,1,,,
50,2013-07-10,Utah Jazz,Incoming,Pick,,,,2017,1,,,
50,2013-07-10,Utah Jazz,Incoming,Pick,,,,2018,2,,,
50,2013-07-10,Utah Jazz,Outgoing,Player,Randy Foye,,,,,,,
50,2013-07-10,Utah Jazz,Outgoing,Player,Kevin Murphy,,,,,,,
51,2013-07-02,LA Clippers,Incoming,Player,Jared Dudley,27,SF,,,,,,
51,2013-07-02,LA Clippers,Incoming,Player,J.J. Redick,29,SG,,,,,,
51,2013-07-02,LA Clippers,Incoming,Cap Space,,,,,,,,2600000,,"$2.6 Million Trade Player Exception"
51,2013-07-02,LA Clippers,Outgoing,Pick,,,,2015,2,,,
51,2013-07-02,LA Clippers,Outgoing,Player,Eric Bledsoe,,,,,,,
51,2013-07-02,LA Clippers,Outgoing,Player,Caron Butler,,,,,,,
51,2013-07-02,Milwaukee Bucks,Incoming,Pick,,,,2014,2,,,
51,2013-07-02,Milwaukee Bucks,Incoming,Pick,,,,2015,2,protected,,
51,2013-07-02,Milwaukee Bucks,Outgoing,Player,J.J. Redick,,,,,,,
51,2013-07-02,Phoenix Suns,Incoming,Player,Eric Bledsoe,23,PG,,,,,,
51,2013-07-02,Phoenix Suns,Incoming,Player,Caron Butler,33,SF,,,,,,
51,2013-07-02,Phoenix Suns,Outgoing,Player,Jared Dudley,,,,,,,
51,2013-07-02,Phoenix Suns,Outgoing,Pick,,,,2014,2,,,
52,2013-07-10,Houston Rockets,Incoming,Player,Kostas Papanikolaou,22,SF,,,,,,
52,2013-07-10,Houston Rockets,Incoming,Player,Marko Todorovic,21,SF,,,,,,
52,2013-07-10,Houston Rockets,Incoming,Other,Round 0 two future draft picks,,,,,,,
52,2013-07-10,Portland Trail Blazers,Incoming,Player,Thomas Robinson,22,PF,,,,,,
