trade_id,date,team,direction,asset_type,player_name,player_age,player_position,pick_year,pick_round,pick_condition,cash,cap_space,notes
12,2021-08-07,Memphis Grizzlies,Incoming,Player,Ziaire Williams,19,SF,,,,,,
12,2021-08-07,Memphis Grizzlies,Incoming,Player,Jared Butler,20,PG,,,,,,
12,2021-08-07,Memphis Grizzlies,Incoming,Pick,,,,2022,1,top-10 protected LAL pick,,
12,2021-08-07,Memphis Grizzlies,Outgoing,Player,Jonas Valancianas,,,,,,
12,2021-08-07,Memphis Grizzlies,Outgoing,Player,Trey Murphy III,,,,,,
12,2021-08-07,Memphis Grizzlies,Outgoing,Player,Brandon Boston Jr.,,,,,
12,2021-08-07,Memphis Grizzlies,Outgoing,Player,Tyler Harvey,,,,,,
12,2021-08-07,New Orleans Pelicans,Incoming,Cap Space,,,,,,,,12020000,+$12.02M CAP SPACE
12,2021-08-07,New Orleans Pelicans,Incoming,Player,Jonas Valancianas,29,C,,,,,,"Salary: $14,000,000"
12,2021-08-07,New Orleans Pelicans,Incoming,Player,Devonte' Graham,26,PG,,,,,,"Salary: $11,000,000"
12,2021-08-07,New Orleans Pelicans,Incoming,Player,Trey Murphy III,21,SF,,,,,,
12,2021-08-07,New Orleans Pelicans,Incoming,Player,Brandon Boston Jr.,19,SG,,,,,,
12,2021-08-07,New Orleans Pelicans,Outgoing,Player,Eric Bledsoe,,,,,,
12,2021-08-07,New Orleans Pelicans,Outgoing,Player,Steven Adams,,,,,,
12,2021-08-07,New Orleans Pelicans,Outgoing,Player,Ziaire Williams,,,,,,
12,2021-08-07,New Orleans Pelicans,Outgoing,Player,Jared Butler,,,,,,
12,2021-08-07,New Orleans Pelicans,Outgoing,Pick,,,,2022,1,,,
12,2021-08-07,New Orleans Pelicans,Outgoing,Player,Wesley Iwundu,,,,,,
12,2021-08-07,New Orleans Pelicans,Outgoing,Pick,,,,2022,1,,,
12,2021-08-07,Charlotte Hornets,Outgoing,Cap Space,,,,,,,,-1820000,-$1.82M CAP SPACE
12,2021-08-07,Charlotte Hornets,Incoming,Player,Wesley Iwundu,26,SF,,,,,,"Salary: $1,824,003"
12,2021-08-07,Charlotte Hornets,Incoming,Cash,,,,,,,,,Cash
12,2021-08-07,Charlotte Hornets,Incoming,Player,Tyler Harvey,28,SG,,,,,,
12,2021-08-07,Charlotte Hornets,Incoming,Pick,,,,2022,1,top-14 protected NOP pick,,
13,2021-06-18,Boston Celtics,Incoming,Cap Space,,,,,,,,5630000,+$5.63M CAP SPACE
13,2021-06-18,Boston Celtics,Incoming,Player,Al Horford,35,C,,,,,,"Salary: $27,500,000"
13,2021-06-18,Boston Celtics,Incoming,Player,Moses Brown,21,C,,,,,,"Salary: $1,250,000"
13,2021-06-18,Boston Celtics,Incoming,Pick,,,,2023,2,least favorable of DAL/MIA/WAS (other two to OKC),,
13,2021-06-18,Oklahoma City Thunder,Outgoing,Cap Space,,,,,,,,-5630000,-$5.63M CAP SPACE
13,2021-06-18,Oklahoma City Thunder,Incoming,Player,Kemba Walker,31,PG,,,,,,"Salary: $34,379,100"
13,2021-06-18,Oklahoma City Thunder,Incoming,Pick,,,,2021,1,,,
13,2021-06-18,Oklahoma City Thunder,Incoming,Pick,,,,2025,2,more favorable of BOS/MEM (other to ORL),,
14,2021-03-25,Chicago Bulls,Outgoing,Cap Space,,,,,,,,-1780000,-$1.78M CAP SPACE
14,2021-03-25,Chicago Bulls,Incoming,Player,Nikola Vucevic,30,C,,,,,,"Salary: $26,000,000"
14,2021-03-25,Chicago Bulls,Incoming,Player,Al-Farouq Aminu,30,PF,,,,,,"Salary: $9,720,900"
14,2021-03-25,Orlando Magic,Incoming,Cap Space,,,,,,,,1780000,+$1.78M CAP SPACE
14,2021-03-25,Orlando Magic,Incoming,Player,Otto Porter Jr.,27,SF,,,,,,"Salary: $28,489,238"
14,2021-03-25,Orlando Magic,Incoming,Player,Wendell Carter Jr.,21,C,,,,,,"Salary: $5,448,840"
14,2021-03-25,Orlando Magic,Incoming,Pick,,,,2021,1,top-4 protected,,
14,2021-03-25,Orlando Magic,Incoming,Pick,,,,2023,1,top-4 protected,,
15,2021-03-25,Chicago Bulls,Outgoing,Cap Space,,,,,,,,-3680000,-$3.68M CAP SPACE
15,2021-03-25,Chicago Bulls,Incoming,Player,Daniel Theis,28,C,,,,,,"Salary: $5,000,000"
15,2021-03-25,Chicago Bulls,Incoming,Player,Troy Brown Jr.,21,SG,,,,,,"Salary: $3,372,840"
15,2021-03-25,Chicago Bulls,Incoming,Player,Javonte Green,27,SG,,,,,,"Salary: $1,517,981"
15,2021-03-25,Chicago Bulls,Incoming,Cash,,,,,,,,1300000,$1.3 Million
15,2021-03-25,Chicago Bulls,Incoming,Cash,,,,,,,,250000,$250k
15,2021-03-25,Chicago Bulls,Outgoing,Player,Luke Kornet,,,,,,
15,2021-03-25,Chicago Bulls,Outgoing,Player,Chandler Hutchison,,,,,,
15,2021-03-25,Chicago Bulls,Outgoing,Player,Daniel Gafford,,,,,,
15,2021-03-25,Boston Celtics,Incoming,Cap Space,,,,,,,,2110000,+$2.11M CAP SPACE
15,2021-03-25,Boston Celtics,Incoming,Player,Luke Kornet,25,C,,,,,,"Salary: $2,250,000"
15,2021-03-25,Boston Celtics,Incoming,Player,Moritz Wagner,23,C,,,,,,"Salary: $2,161,920"
15,2021-03-25,Boston Celtics,Outgoing,Player,Daniel Theis,,,,,,
15,2021-03-25,Boston Celtics,Outgoing,Player,Javonte Green,,,,,,
15,2021-03-25,Washington Wizards,Incoming,Cap Space,,,,,,,,1570000,+$1.57M CAP SPACE
15,2021-03-25,Washington Wizards,Incoming,Player,Chandler Hutchison,24,SF,,,,,,"Salary: $2,443,440"
15,2021-03-25,Washington Wizards,Incoming,Player,Daniel Gafford,22,C,,,,,,"Salary: $1,517,981"
15,2021-03-25,Washington Wizards,Outgoing,Player,Troy Brown Jr.,,,,,,
15,2021-03-25,Washington Wizards,Outgoing,Player,Moritz Wagner,,,,,,
16,2021-03-25,Boston Celtics,Outgoing,Cap Space,,,,,,,,-15830000,-$15.83M CAP SPACE
16,2021-03-25,Boston Celtics,Incoming,Player,Evan Fournier,28,SG,,,,,,"Salary: $17,450,000"
16,2021-03-25,Orlando Magic,Incoming,Cap Space,,,,,,,,15830000,+$15.83M CAP SPACE
16,2021-03-25,Orlando Magic,Incoming,Player,Jeff Teague,32,PG,,,,,,"Salary: $1,620,564"
16,2021-03-25,Orlando Magic,Incoming,Pick,,,,2025,2,BOS or MEM pick,,
16,2021-03-25,Orlando Magic,Incoming,Pick,,,,2027,2,BOS pick,,
17,2021-03-25,Dallas Mavericks,Incoming,Cap Space,,,,,,,,810000,+$0.81M CAP SPACE
17,2021-03-25,Dallas Mavericks,Incoming,Player,J.J. Redick,36,SG,,,,,,"Salary: $13,013,700"
17,2021-03-25,Dallas Mavericks,Incoming,Player,Nicolo Melli,30,PF,,,,,,"Salary: $3,897,436"
17,2021-03-25,New Orleans Pelicans,Outgoing,Cap Space,,,,,,,,-810000,-$0.81M CAP SPACE
17,2021-03-25,New Orleans Pelicans,Incoming,Player,James Johnson,34,PF,,,,,,"Salary: $16,047,100"
17,2021-03-25,New Orleans Pelicans,Incoming,Player,Wesley Iwundu,26,SF,,,,,,"Salary: $1,678,854"
17,2021-03-25,New Orleans Pelicans,Incoming,Cash,,,,,,,,,Cash
17,2021-03-25,New Orleans Pelicans,Incoming,Pick,,,,2021,2,,,
18,2021-03-25,Houston Rockets,Incoming,Cap Space,,,,,,,,2770000,+$2.77M CAP SPACE
18,2021-03-25,Houston Rockets,Incoming,Player,Kelly Olynyk,29,PF,,,,,,"Salary: $12,598,244"
18,2021-03-25,Houston Rockets,Incoming,Player,Avery Bradley,30,PG,,,,,,"Salary: $5,635,000"
18,2021-03-25,Houston Rockets,Incoming,Pick,,,,2022,1,HOU right to swap (HOU/BKN with MIA),,
18,2021-03-25,Miami Heat,Outgoing,Cap Space,,,,,,,,-2770000,-$2.77M CAP SPACE
18,2021-03-25,Miami Heat,Incoming,Player,Victor Oladipo,28,SG,,,,,,"Salary: $21,000,000"
19,2021-03-25,Sacramento Kings,Outgoing,Cap Space,,,,,,,,-1520000,-$1.52M CAP SPACE
19,2021-03-25,Sacramento Kings,Incoming,Player,Terence Davis,23,SG,,,,,,"Salary: $1,517,981"
19,2021-03-25,Toronto Raptors,Incoming,Cap Space,,,,,,,,1520000,+$1.52M CAP SPACE
19,2021-03-25,Toronto Raptors,Incoming,Pick,,,,2021,2,,,
20,2021-03-25,Atlanta Hawks,Incoming,Cap Space,,,,,,,,250000,+$0.25M CAP SPACE
20,2021-03-25,Atlanta Hawks,Incoming,Player,Louis Williams,34,SG,,,,,,"Salary: $8,000,000"
20,2021-03-25,Atlanta Hawks,Incoming,Cash,,,,,,,,1250000,$1.25 Million
20,2021-03-25,Atlanta Hawks,Incoming,Pick,,,,2023,2,,,
20,2021-03-25,Atlanta Hawks,Incoming,Pick,,,,2027,2,,,
20,2021-03-25,LA Clippers,Outgoing,Cap Space,,,,,,,,-250000,-$0.25M CAP SPACE
20,2021-03-25,LA Clippers,Incoming,Player,Rajon Rondo,35,PG,,,,,,"Salary: $8,250,000"
21,2021-03-25,Toronto Raptors,Incoming,Cap Space,,,,,,,,1520000,+$1.52M CAP SPACE
21,2021-03-25,Toronto Raptors,Incoming,Pick,,,,,,Future 2nd-round Pick,,
21,2021-03-25,Utah Jazz,Outgoing,Cap Space,,,,,,,,-1520000,-$1.52M CAP SPACE
21,2021-03-25,Utah Jazz,Incoming,Player,Matt Thomas,26,SG,,,,,,"Salary: $1,517,981"
22,2021-03-25,New York Knicks,Outgoing,Cap Space,,,,,,,,-1550000,-$1.55M CAP SPACE
22,2021-03-25,New York Knicks,Incoming,Player,Terrance Ferguson,22,SF,,,,,,"Salary: $3,944,013"
22,2021-03-25,New York Knicks,Incoming,Player,Vincent Poirier,27,C,,,,,,"Salary: $2,619,207"
22,2021-03-25,New York Knicks,Incoming,Player,Emir Preldzic,33,SF,,,,,,
22,2021-03-25,New York Knicks,Incoming,Pick,,,,2024,2,,,
22,2021-03-25,New York Knicks,Incoming,Pick,,,,2024,2,MIA pick top-55 protected,,
22,2021-03-25,New York Knicks,Outgoing,Player,Ignas Brazdeikis,,,,,,
22,2021-03-25,New York Knicks,Outgoing,Player,Austin Rivers,,,,,,
22,2021-03-25,Philadelphia 76ers,Outgoing,Cap Space,,,,,,,,-1000000,-$1.00M CAP SPACE
22,2021-03-25,Philadelphia 76ers,Incoming,Player,George Hill,34,PG,,,,,,"Salary: $9,590,602"
22,2021-03-25,Philadelphia 76ers,Incoming,Player,Ignas Brazdeikis,22,SF,,,,,,"Salary: $1,517,981"
22,2021-03-25,Philadelphia 76ers,Outgoing,Player,Terrance Ferguson,,,,,,
22,2021-03-25,Philadelphia 76ers,Outgoing,Player,Vincent Poirier,,,,,,
22,2021-03-25,Philadelphia 76ers,Outgoing,Player,Emir Preldzic,,,,,,
22,2021-03-25,Philadelphia 76ers,Outgoing,Pick,,,,2024,2,,,
22,2021-03-25,Philadelphia 76ers,Outgoing,Pick,,,,2024,2,,,
22,2021-03-25,Philadelphia 76ers,Outgoing,Player,Tony Bradley,,,,,,
22,2021-03-25,Philadelphia 76ers,Outgoing,Pick,,,,2025,2,,,
22,2021-03-25,Philadelphia 76ers,Outgoing,Pick,,,,2026,2,,,
22,2021-03-25,Oklahoma City Thunder,Incoming,Cap Space,,,,,,,,2550000,+$2.55M CAP SPACE
22,2021-03-25,Oklahoma City Thunder,Incoming,Player,Tony Bradley,23,C,,,,,,"Salary: $3,542,060"
22,2021-03-25,Oklahoma City Thunder,Incoming,Player,Austin Rivers,28,SG,,,,,,"Salary: $3,500,000"
22,2021-03-25,Oklahoma City Thunder,Incoming,Pick,,,,2025,2,,,
22,2021-03-25,Oklahoma City Thunder,Incoming,Pick,,,,2026,2,,,
22,2021-03-25,Oklahoma City Thunder,Outgoing,Player,George Hill,,,,,,
23,2021-03-25,Portland Trail Blazers,Incoming,Cap Space,,,,,,,,850000,+$0.85M CAP SPACE
23,2021-03-25,Portland Trail Blazers,Incoming,Player,Norman Powell,27,SG,,,,,,"Salary: $10,865,952"
23,2021-03-25,Toronto Raptors,Outgoing,Cap Space,,,,,,,,-850000,-$0.85M CAP SPACE
23,2021-03-25,Toronto Raptors,Incoming,Player,Rodney Hood,28,SF,,,,,,"Salary: $10,047,450"
23,2021-03-25,Toronto Raptors,Incoming,Player,Gary Trent Jr.,22,SG,,,,,,"Salary: $1,663,861"
24,2021-03-25,Miami Heat,Outgoing,Cap Space,,,,,,,,-2010000,-$2.01M CAP SPACE
24,2021-03-25,Miami Heat,Incoming,Player,Nemanja Bjelica,32,PF,,,,,,"Salary: $7,150,000"
24,2021-03-25,Sacramento Kings,Incoming,Cap Space,,,,,,,,2010000,+$2.01M CAP SPACE
24,2021-03-25,Sacramento Kings,Incoming,Player,Maurice Harkless,27,SF,,,,,,"Salary: $3,623,000"
24,2021-03-25,Sacramento Kings,Incoming,Player,Chris Silva,24,F,,,,,,"Salary: $1,517,981"
25,2021-03-25,Denver Nuggets,Incoming,Cap Space,,,,,,,,1220000,+$1.22M CAP SPACE
25,2021-03-25,Denver Nuggets,Incoming,Player,Aaron Gordon,25,PF,,,,,,"Salary: $18,136,364"
25,2021-03-25,Denver Nuggets,Incoming,Player,Gary Clark,26,PF,,,,,,"Salary: $2,000,000"
25,2021-03-25,Orlando Magic,Outgoing,Cap Space,,,,,,,,-1220000,-$1.22M CAP SPACE
25,2021-03-25,Orlando Magic,Incoming,Player,Gary Harris,26,SG,,,,,,"Salary: $19,160,714"
25,2021-03-25,Orlando Magic,Incoming,Player,RJ Hampton,20,PG,,,,,,"Salary: $2,193,480"
25,2021-03-25,Orlando Magic,Incoming,Pick,,,,2025,1,"top-5 protected (conveys to 2026/2027)",,
26,2021-03-25,Cleveland Cavaliers,Incoming,Cap Space,,,,,,,,2580000,+$2.58M CAP SPACE
26,2021-03-25,Cleveland Cavaliers,Incoming,Player,Isaiah Hartenstein,22,C,,,,,,"Salary: $1,620,564"
26,2021-03-25,Cleveland Cavaliers,Incoming,Pick,,,,2023,2,top-46 protected,,
26,2021-03-25,Cleveland Cavaliers,Incoming,Pick,,,,2027,2,unprotected,,
26,2021-03-25,Denver Nuggets,Outgoing,Cap Space,,,,,,,,-2580000,-$2.58M CAP SPACE
26,2021-03-25,Denver Nuggets,Incoming,Player,JaVale McGee,33,C,,,,,,"Salary: $4,200,000"
27,2021-03-25,Golden State Warriors,Incoming,Cap Space,,,,,,,,1820000,+$1.82M CAP SPACE
27,2021-03-25,Golden State Warriors,Incoming,Player,Cady Lalanne,28,PF,,,,,,
27,2021-03-25,San Antonio Spurs,Outgoing,Cap Space,,,,,,,,-1820000,-$1.82M CAP SPACE
27,2021-03-25,San Antonio Spurs,Incoming,Player,Marquese Chriss,23,SF,,,,,,"Salary: $1,824,003"
27,2021-03-25,San Antonio Spurs,Incoming,Cash,,,,,,,,1850000,$1.85 Million
28,2021-03-25,Detroit Pistons,Outgoing,Cap Space,,,,,,,,-3600000,-$3.60M CAP SPACE
28,2021-03-25,Detroit Pistons,Incoming,Player,Cory Joseph,29,PG,,,,,,"Salary: $12,600,000"
28,2021-03-25,Detroit Pistons,Incoming,Pick,,,,2024,2,LAL pick,,
28,2021-03-25,Detroit Pistons,Incoming,Pick,,,,2024,2,SAC pick,,
28,2021-03-25,Sacramento Kings,Incoming,Cap Space,,,,,,,,3600000,+$3.60M CAP SPACE
28,2021-03-25,Sacramento Kings,Incoming,Player,Delon Wright,28,PG,,,,,,"Salary: $9,000,000"
29,2021-03-25,Golden State Warriors,Incoming,Cap Space,,,,,,,,2250000,+$2.25M CAP SPACE
29,2021-03-25,Golden State Warriors,Incoming,Pick,,,,2025,2,top-55 protected,,
29,2021-03-25,Charlotte Hornets,Outgoing,Cap Space,,,,,,,,-2250000,-$2.25M CAP SPACE
29,2021-03-25,Charlotte Hornets,Incoming,Player,Brad Wanamaker,31,PG,,,,,,"Salary: $2,250,000"
29,2021-03-25,Charlotte Hornets,Incoming,Cash,,,,,,,,,Cash
29,2021-03-25,Charlotte Hornets,Incoming,Pick,,,,2022,2,TOR pick top-54 protected,,
30,2021-03-22,LA Clippers,Incoming,Cap Space,,,,,,,,2080000,+$2.08M CAP SPACE
30,2021-03-22,LA Clippers,Incoming,Pick,,,,,,Future 2nd-round Pick (heavily protected),,
30,2021-03-22,Sacramento Kings,Outgoing,Cap Space,,,,,,,,-2080000,-$2.08M CAP SPACE
30,2021-03-22,Sacramento Kings,Incoming,Player,Mfiondu Kabengele,23,PF,,,,,,"Salary: $2,075,880"
30,2021-03-22,Sacramento Kings,Incoming,Cash,,,,,,,,2750000,$2.75 Million
31,2021-03-19,Houston Rockets,Outgoing,Cap Space,,,,,,,,-1470000,-$1.47M CAP SPACE
31,2021-03-19,Houston Rockets,Incoming,Player,D.J. Augustin,33,PG,,,,,,"Salary: $6,666,667"
31,2021-03-19,Houston Rockets,Incoming,Player,DJ Wilson,25,PF,,,,,,"Salary: $4,548,281"
31,2021-03-19,Houston Rockets,Incoming,Pick,,,,2021,2,HOU right to swap,,
31,2021-03-19,Houston Rockets,Incoming,Pick,,,,2023,1,unprotected,,
31,2021-03-19,Milwaukee Bucks,Incoming,Cap Space,,,,,,,,1470000,+$1.47M CAP SPACE
31,2021-03-19,Milwaukee Bucks,Incoming,Player,P.J. Tucker,35,PF,,,,,,"Salary: $7,969,537"
31,2021-03-19,Milwaukee Bucks,Incoming,Player,Rodions Kurucs,23,SF,,,,,,"Salary: $1,780,152"
31,2021-03-19,Milwaukee Bucks,Incoming,Pick,,,,2022,1,,,
32,2021-03-18,Milwaukee Bucks,Incoming,Cap Space,,,,,,,,1620000,+$1.62M CAP SPACE
32,2021-03-18,Milwaukee Bucks,Incoming,Cash,,,,,,,,,Cash
32,2021-03-18,Phoenix Suns,Outgoing,Cap Space,,,,,,,,-1620000,-$1.62M CAP SPACE
32,2021-03-18,Phoenix Suns,Incoming,Player,Torrey Craig,30,SF,,,,,,"Salary: $1,620,564"
33,2021-03-17,Miami Heat,Outgoing,Cap Space,,,,,,,,-3400000,-$3.40M CAP SPACE
33,2021-03-17,Miami Heat,Incoming,Player,Trevor Ariza,35,SF,,,,,,"Salary: $12,800,000"
33,2021-03-17,Oklahoma City Thunder,Incoming,Cap Space,,,,,,,,3400000,+$3.40M CAP SPACE
33,2021-03-17,Oklahoma City Thunder,Incoming,Player,Meyers Leonard,29,C,,,,,,"Salary: $9,400,000"
33,2021-03-17,Oklahoma City Thunder,Incoming,Pick,,,,2027,2,,,
34,2021-03-12,Detroit Pistons,Incoming,Player,Hamidou Diallo,22,SG,,,,,,"Salary: $1,663,861"
34,2021-03-12,Oklahoma City Thunder,Incoming,Player,Sviatoslav Mykhailiuk,23,SG,,,,,,"Salary: $1,663,861"
34,2021-03-12,Oklahoma City Thunder,Incoming,Pick,,,,2027,2,,,
35,2021-02-07,Detroit Pistons,Incoming,Cap Space,,,,,,,,2000000,+$2.00M CAP SPACE
35,2021-02-07,Detroit Pistons,Incoming,Player,Dennis Smith Jr.,23,PG,,,,,,"Salary: $5,686,677"
35,2021-02-07,Detroit Pistons,Incoming,Pick,,,,2021,2,CHA pick,,
35,2021-02-07,New York Knicks,Outgoing,Cap Space,,,,,,,,-2000000,-$2.00M CAP SPACE
35,2021-02-07,New York Knicks,Incoming,Player,Derrick Rose,32,PG,,,,,,"Salary: $7,682,927"
36,2021-01-22,Cleveland Cavaliers,Incoming,Cap Space,,,,,,,,1720000,+$1.72M CAP SPACE
36,2021-01-22,Cleveland Cavaliers,Incoming,Pick,,,,,,Future 2nd Round Pick,,
36,2021-01-22,Houston Rockets,Outgoing,Cap Space,,,,,,,,-1720000,-$1.72M CAP SPACE
36,2021-01-22,Houston Rockets,Incoming,Player,Kevin Porter Jr.,20,PG,,,,,,"Salary: $1,717,981"
37,2021-01-14,Cleveland Cavaliers,Outgoing,Cap Space,,,,,,,,-6560000,-$6.56M CAP SPACE
37,2021-01-14,Cleveland Cavaliers,Incoming,Player,Taurean Prince,26,PF,,,,,,"Salary: $12,250,000"
37,2021-01-14,Cleveland Cavaliers,Incoming,Player,Jarrett Allen,22,C,,,,,,"Salary: $3,909,902"
37,2021-01-14,Cleveland Cavaliers,Incoming,Player,Aleksandar Vezenkov,25,SF,,,,,,
37,2021-01-14,Cleveland Cavaliers,Outgoing,Player,Dante Exum,,,,,,
37,2021-01-14,Cleveland Cavaliers,Outgoing,Pick,,,,2024,2,,,
37,2021-01-14,Houston Rockets,Incoming,Cap Space,,,,,,,,8870000,+$8.87M CAP SPACE
37,2021-01-14,Houston Rockets,Incoming,Player,Victor Oladipo,28,SG,,,,,,"Salary: $21,000,000"
37,2021-01-14,Houston Rockets,Incoming,Player,Dante Exum,25,PG,,,,,,"Salary: $9,600,000"
37,2021-01-14,Houston Rockets,Incoming,Player,Rodions Kurucs,22,SF,,,,,,"Salary: $1,780,152"
37,2021-01-14,Houston Rockets,Incoming,Other,,,,,,,,,"Pick Swaps 2021, 2023, 2025, 2027"
37,2021-01-14,Houston Rockets,Incoming,Pick,,,,2022,1,unprotected,,
37,2021-01-14,Houston Rockets,Incoming,Pick,,,,2022,1,CLE pick via MIL,,
37,2021-01-14,Houston Rockets,Incoming,Pick,,,,2024,1,unprotected,,
37,2021-01-14,Houston Rockets,Incoming,Pick,,,,2026,1,unprotected,,
37,2021-01-14,Houston Rockets,Outgoing,Pick,,,,2023,2,,,
37,2021-01-14,Houston Rockets,Outgoing,Player,James Harden,,,,,,
37,2021-01-14,Indiana Pacers,Incoming,Cap Space,,,,,,,,4800000,+$4.80M CAP SPACE
37,2021-01-14,Indiana Pacers,Incoming,Player,Caris LeVert,26,SG,,,,,,"Salary: $16,203,704"
37,2021-01-14,Indiana Pacers,Incoming,Cash,,,,,,,,2600000,$2.6 Million
37,2021-01-14,Indiana Pacers,Incoming,Pick,,,,2023,2,least favorable of HOU/DAL/MIA,,
37,2021-01-14,Indiana Pacers,Incoming,Pick,,,,2024,2,least favorable of CLE/UTH,,
37,2021-01-14,Indiana Pacers,Outgoing,Player,Victor Oladipo,,,,,,
37,2021-01-14,Brooklyn Nets,Outgoing,Cap Space,,,,,,,,-7110000,-$7.11M CAP SPACE
37,2021-01-14,Brooklyn Nets,Incoming,Player,James Harden,31,SG,,,,,,"Salary: $41,254,920"
37,2021-01-14,Brooklyn Nets,Outgoing,Player,Taurean Prince,,,,,,
37,2021-01-14,Brooklyn Nets,Outgoing,Player,Jarrett Allen,,,,,,
37,2021-01-14,Brooklyn Nets,Outgoing,Player,Aleksandar Vezenkov,,,,,,
37,2021-01-14,Brooklyn Nets,Outgoing,Player,Rodions Kurucs,,,,,,
37,2021-01-14,Brooklyn Nets,Outgoing,Pick,,,,2022,1,,,
37,2021-01-14,Brooklyn Nets,Outgoing,Pick,,,,2022,1,,,
37,2021-01-14,Brooklyn Nets,Outgoing,Pick,,,,2024,1,,,
37,2021-01-14,Brooklyn Nets,Outgoing,Pick,,,,2026,1,,,
37,2021-01-14,Brooklyn Nets,Outgoing,Player,Caris LeVert,,,,,,
38,2020-12-08,Philadelphia 76ers,Incoming,Cap Space,,,,,,,,5570000,+$5.57M CAP SPACE
38,2020-12-08,Philadelphia 76ers,Incoming,Player,Danny Green,33,SF,,,,,,"Salary: $15,365,854"
38,2020-12-08,Philadelphia 76ers,Incoming,Player,Terrance Ferguson,22,SF,,,,,,"Salary: $3,944,013"
38,2020-12-08,Philadelphia 76ers,Incoming,Player,Vincent Poirier,27,C,,,,,,"Salary: $2,619,207"
38,2020-12-08,Oklahoma City Thunder,Outgoing,Cap Space,,,,,,,,-5570000,-$5.57M CAP SPACE
38,2020-12-08,Oklahoma City Thunder,Incoming,Player,Al Horford,34,C,,,,,,"Salary: $27,500,000"
