trade_id,date,team,direction,asset_type,player_name,player_age,player_position,pick_year,pick_round,pick_condition,cash,cap_space,notes
26,2019-02-07,Cleveland Cavaliers,Outgoing,Cap Space,,,,,,,,-5560000,-$5.56M CAP SPACE
26,2019-02-07,Cleveland Cavaliers,Incoming,Player,Brandon Knight,27,PG,,,,,,"Salary: $14,631,250"
26,2019-02-07,Cleveland Cavaliers,Incoming,Player,Marquese Chriss,21,SF,,,,,,"Salary: $3,206,160"
26,2019-02-07,Cleveland Cavaliers,Incoming,Pick,,,,2019,1,Dylan Windler,,
26,2019-02-07,Cleveland Cavaliers,Outgoing,Player,Nik Stauskas,,,,,,
26,2019-02-07,Cleveland Cavaliers,Outgoing,Player,Wade Baldwin,,,,,,
26,2019-02-07,Cleveland Cavaliers,Outgoing,Player,Alec Burks,,,,,,
26,2019-02-07,Houston Rockets,Incoming,Cap Space,,,,,,,,5840000,+$5.84M CAP SPACE
26,2019-02-07,Houston Rockets,Incoming,Player,Iman Shumpert,28,SG,,,,,,"Salary: $11,011,236"
26,2019-02-07,Houston Rockets,Incoming,Player,Nik Stauskas,25,SG,,,,,,"Salary: $1,512,601"
26,2019-02-07,Houston Rockets,Incoming,Player,Wade Baldwin,22,PG,,,,,,"Salary: $1,512,601"
26,2019-02-07,Houston Rockets,Outgoing,Player,Brandon Knight,,,,,,
26,2019-02-07,Houston Rockets,Outgoing,Player,Marquese Chriss,,,,,,
26,2019-02-07,Houston Rockets,Outgoing,Pick,,,,2019,1,,,
26,2019-02-07,Houston Rockets,Outgoing,Pick,,,,2020,2,,,
26,2019-02-07,Sacramento Kings,Outgoing,Cap Space,,,,,,,,-280000,-$0.28M CAP SPACE
26,2019-02-07,Sacramento Kings,Incoming,Player,Alec Burks,27,SG,,,,,,"Salary: $11,286,515"
26,2019-02-07,Sacramento Kings,Incoming,Pick,,,,2020,2,lesser of Rockets/Warriors,,
26,2019-02-07,Sacramento Kings,Outgoing,Player,Iman Shumpert,,,,,,
27,2019-02-07,Dallas Mavericks,Incoming,Cap Space,,,,,,,,10290000,+$10.29M CAP SPACE
27,2019-02-07,Dallas Mavericks,Incoming,Player,Zach Randolph,37,PF,,,,,,"Salary: $11,692,308"
27,2019-02-07,Dallas Mavericks,Incoming,Player,Justin Jackson,23,SF,,,,,,"Salary: $2,807,880"
27,2019-02-07,Sacramento Kings,Outgoing,Cap Space,,,,,,,,-10290000,-$10.29M CAP SPACE
27,2019-02-07,Sacramento Kings,Incoming,Player,Harrison Barnes,26,PF,,,,,,"Salary: $24,793,702"
28,2019-02-07,Atlanta Hawks,Outgoing,Cap Space,,,,,,,,-1350000,-$1.35M CAP SPACE
28,2019-02-07,Atlanta Hawks,Incoming,Player,Jabari Bird,24,SG,,,,,,"Salary: $1,349,383"
28,2019-02-07,Atlanta Hawks,Incoming,Cash,,,,,,,,,Cash
28,2019-02-07,Boston Celtics,Incoming,Cap Space,,,,,,,,1350000,+$1.35M CAP SPACE
28,2019-02-07,Boston Celtics,Incoming,Pick,,,,2020,2,heavily protected,,
29,2019-02-07,Portland Trail Blazers,Incoming,Cap Space,,,,,,,,200000,+$0.20M CAP SPACE
29,2019-02-07,Portland Trail Blazers,Incoming,Player,Skal Labissiere,22,PF,,,,,,"Salary: $1,544,951"
29,2019-02-07,Sacramento Kings,Outgoing,Cap Space,,,,,,,,-200000,-$0.20M CAP SPACE
29,2019-02-07,Sacramento Kings,Incoming,Player,Caleb Swanigan,21,PF,,,,,,"Salary: $1,740,000"
30,2019-02-07,Detroit Pistons,Incoming,Cap Space,,,,,,,,1140000,+$1.14M CAP SPACE
30,2019-02-07,Detroit Pistons,Incoming,Player,Thon Maker,21,C,,,,,,"Salary: $2,799,720"
30,2019-02-07,Detroit Pistons,Outgoing,Player,Stanley Johnson,,,,,,
30,2019-02-07,Milwaukee Bucks,Outgoing,Cap Space,,,,,,,,-4250000,-$4.25M CAP SPACE
30,2019-02-07,Milwaukee Bucks,Incoming,Player,Nikola Mirotic,27,PF,,,,,,"Salary: $12,500,000"
30,2019-02-07,Milwaukee Bucks,Outgoing,Player,Thon Maker,,,,,,
30,2019-02-07,Milwaukee Bucks,Outgoing,Player,Jason Smith,,,,,,
30,2019-02-07,Milwaukee Bucks,Outgoing,Pick,,,,2019,2,,,
30,2019-02-07,Milwaukee Bucks,Outgoing,Pick,,,,2020,2,,,
30,2019-02-07,Milwaukee Bucks,Outgoing,Pick,,,,2020,2,,,
30,2019-02-07,Milwaukee Bucks,Outgoing,Pick,,,,2021,2,,,
30,2019-02-07,New Orleans Pelicans,Incoming,Cap Space,,,,,,,,3110000,+$3.11M CAP SPACE
30,2019-02-07,New Orleans Pelicans,Incoming,Player,Jason Smith,32,PF,,,,,,"Salary: $5,450,000"
30,2019-02-07,New Orleans Pelicans,Incoming,Player,Stanley Johnson,22,SF,,,,,,"Salary: $3,940,402"
30,2019-02-07,New Orleans Pelicans,Incoming,Pick,,,,2019,2,,,
30,2019-02-07,New Orleans Pelicans,Incoming,Pick,,,,2020,2,Washington pick,,
30,2019-02-07,New Orleans Pelicans,Incoming,Pick,,,,2020,2,Milwaukee pick,,
30,2019-02-07,New Orleans Pelicans,Incoming,Pick,,,,2021,2,Washington pick,,
30,2019-02-07,New Orleans Pelicans,Outgoing,Player,Nikola Mirotic,,,,,,
31,2019-02-07,Houston Rockets,Incoming,Cap Space,,,,,,,,1620000,+$1.62M CAP SPACE
31,2019-02-07,Houston Rockets,Incoming,Pick,,,,2021,2,rights to swap,,
31,2019-02-07,Philadelphia 76ers,Outgoing,Cap Space,,,,,,,,-1620000,-$1.62M CAP SPACE
31,2019-02-07,Philadelphia 76ers,Incoming,Player,James Ennis,28,SF,,,,,,"Salary: $1,621,415"
31,2019-02-07,Philadelphia 76ers,Incoming,Pick,,,,2021,2,rights to swap,,
32,2019-02-06,LA Clippers,Incoming,Cap Space,,,,,,,,6620000,+$6.62M CAP SPACE
32,2019-02-06,LA Clippers,Incoming,Player,Wilson Chandler,31,SF,,,,,,"Salary: $12,800,562"
32,2019-02-06,LA Clippers,Incoming,Player,Mike Muscala,27,C,,,,,,"Salary: $5,000,000"
32,2019-02-06,LA Clippers,Incoming,Player,Landry Shamet,21,SG,,,,,,"Salary: $1,703,640"
32,2019-02-06,LA Clippers,Incoming,Pick,,,,2020,1,top-14 protected,,
32,2019-02-06,LA Clippers,Incoming,Pick,,,,2021,1,unprotected Miami pick,,
32,2019-02-06,LA Clippers,Incoming,Pick,,,,2021,2,Detroit pick,,
32,2019-02-06,LA Clippers,Incoming,Pick,,,,2023,2,Detroit pick,,
32,2019-02-06,Philadelphia 76ers,Outgoing,Cap Space,,,,,,,,-6620000,-$6.62M CAP SPACE
32,2019-02-06,Philadelphia 76ers,Incoming,Player,Tobias Harris,26,PF,,,,,,"Salary: $14,800,000"
32,2019-02-06,Philadelphia 76ers,Incoming,Player,Boban Marjanovic,30,C,,,,,,"Salary: $7,000,000"
32,2019-02-06,Philadelphia 76ers,Incoming,Player,Mike Scott,30,PF,,,,,,"Salary: $4,320,500"
33,2019-02-06,Miami Heat,Incoming,Cap Space,,,,,,,,5090000,+$5.09M CAP SPACE
33,2019-02-06,Miami Heat,Incoming,Player,Ryan Anderson,30,PF,,,,,,"Salary: $20,421,546"
33,2019-02-06,Phoenix Suns,Outgoing,Cap Space,,,,,,,,-5090000,-$5.09M CAP SPACE
33,2019-02-06,Phoenix Suns,Incoming,Player,Tyler Johnson,26,SG,,,,,,"Salary: $19,245,370"
33,2019-02-06,Phoenix Suns,Incoming,Player,Wayne Ellington,31,SG,,,,,,"Salary: $6,270,000"
33,2019-02-06,Phoenix Suns,Incoming,Cash,,,,,,,,1800000,$1.8 Million
34,2019-02-06,Detroit Pistons,Incoming,Cap Space,,,,,,,,1010000,+$1.01M CAP SPACE
34,2019-02-06,Detroit Pistons,Incoming,Player,Sviatoslav Mykhailiuk,21,SG,,,,,,"Salary: $1,487,694"
34,2019-02-06,Detroit Pistons,Incoming,Pick,,,,2021,2,,,
34,2019-02-06,Los Angeles Lakers,Outgoing,Cap Space,,,,,,,,-1010000,-$1.01M CAP SPACE
34,2019-02-06,Los Angeles Lakers,Incoming,Player,Reggie Bullock,27,SF,,,,,,"Salary: $2,500,000"
35,2019-02-06,Chicago Bulls,Outgoing,Cap Space,,,,,,,,-3520000,-$3.52M CAP SPACE
35,2019-02-06,Chicago Bulls,Incoming,Player,Otto Porter Jr.,25,SF,,,,,,"Salary: $26,011,913"
35,2019-02-06,Washington Wizards,Incoming,Cap Space,,,,,,,,3520000,+$3.52M CAP SPACE
35,2019-02-06,Washington Wizards,Incoming,Player,Jabari Parker,23,PF,,,,,,"Salary: $20,000,000"
35,2019-02-06,Washington Wizards,Incoming,Player,Bobby Portis,23,PF,,,,,,"Salary: $2,494,346"
35,2019-02-06,Washington Wizards,Incoming,Pick,,,,2023,2,top-36 protected,,
36,2019-02-06,Philadelphia 76ers,Outgoing,Cap Space,,,,,,,,-1570000,-$1.57M CAP SPACE
36,2019-02-06,Philadelphia 76ers,Incoming,Player,Malachi Richardson,23,SG,,,,,,"Salary: $1,569,360"
36,2019-02-06,Philadelphia 76ers,Incoming,Player,Emir Preldzic,31,SF,,,,,,
36,2019-02-06,Philadelphia 76ers,Incoming,Pick,,,,2022,2,,,
36,2019-02-06,Toronto Raptors,Incoming,Cap Space,,,,,,,,1570000,+$1.57M CAP SPACE
36,2019-02-06,Toronto Raptors,Incoming,Cash,,,,,,,,,Cash Considerations
37,2019-02-04,Cleveland Cavaliers,Incoming,Cap Space,,,,,,,,420000,+$0.42M CAP SPACE
37,2019-02-04,Cleveland Cavaliers,Incoming,Player,Wade Baldwin,22,PG,,,,,,"Salary: $1,544,951"
37,2019-02-04,Cleveland Cavaliers,Incoming,Player,Nik Stauskas,25,SG,,,,,,"Salary: $1,512,601"
37,2019-02-04,Cleveland Cavaliers,Incoming,Pick,,,,2021,2,,,
37,2019-02-04,Cleveland Cavaliers,Incoming,Pick,,,,2023,2,,,
37,2019-02-04,Portland Trail Blazers,Outgoing,Cap Space,,,,,,,,-420000,-$0.42M CAP SPACE
37,2019-02-04,Portland Trail Blazers,Incoming,Player,Rodney Hood,26,SF,,,,,,"Salary: $3,472,887"
38,2019-02-01,Chicago Bulls,Outgoing,Cap Space,,,,,,,,-1540000,-$1.54M CAP SPACE
38,2019-02-01,Chicago Bulls,Incoming,Player,Timothe Luwawu-Cabarrot,23,SG,,,,,,"Salary: $1,544,951"
38,2019-02-01,Chicago Bulls,Incoming,Cash,,,,,,,,2600000,$2.6 Million
38,2019-02-01,Oklahoma City Thunder,Incoming,Cap Space,,,,,,,,1540000,+$1.54M CAP SPACE
38,2019-02-01,Oklahoma City Thunder,Incoming,Pick,,,,2020,2,top-55 protected,,
39,2019-01-31,Dallas Mavericks,Incoming,Cap Space,,,,,,,,6390000,+$6.39M CAP SPACE
39,2019-01-31,Dallas Mavericks,Incoming,Player,Tim Hardaway Jr.,26,SG,,,,,,"Salary: $19,200,127"
39,2019-01-31,Dallas Mavericks,Incoming,Player,Courtney Lee,33,SG,,,,,,"Salary: $12,253,780"
39,2019-01-31,Dallas Mavericks,Incoming,Player,Kristaps Porzingis,23,PF,,,,,,"Salary: $5,697,054"
39,2019-01-31,Dallas Mavericks,Incoming,Player,Trey Burke,26,PG,,,,,,"Salary: $1,795,015"
39,2019-01-31,New York Knicks,Outgoing,Cap Space,,,,,,,,-6390000,-$6.39M CAP SPACE
39,2019-01-31,New York Knicks,Incoming,Player,DeAndre Jordan,30,C,,,,,,"Salary: $22,897,200"
39,2019-01-31,New York Knicks,Incoming,Player,Wesley Matthews,32,SG,,,,,,"Salary: $18,622,513"
39,2019-01-31,New York Knicks,Incoming,Player,Dennis Smith Jr.,21,PG,,,,,,"Salary: $3,819,960"
39,2019-01-31,New York Knicks,Incoming,Pick,,,,2021,1,unprotected,,
39,2019-01-31,New York Knicks,Incoming,Pick,,,,2023,1,top-10 protected,,
40,2019-01-22,Chicago Bulls,Outgoing,Cap Space,,,,,,,,-1510000,-$1.51M CAP SPACE
40,2019-01-22,Chicago Bulls,Incoming,Player,Carmelo Anthony,34,PF,,,,,,"Salary: $1,512,601"
40,2019-01-22,Chicago Bulls,Incoming,Cash,,,,,,,,1560000,$1.56 Million
40,2019-01-22,Chicago Bulls,Incoming,Player,Jon Diebler,30,SG,,,,,,
40,2019-01-22,Houston Rockets,Incoming,Cap Space,,,,,,,,1510000,+$1.51M CAP SPACE
40,2019-01-22,Houston Rockets,Incoming,Other,TBD,,,,,,,,,TBD
40,2019-01-22,Houston Rockets,Incoming,Player,Tadija Dragicevic,32,SF,,,,,,
41,2019-01-07,Chicago Bulls,Outgoing,Cap Space,,,,,,,,-1510000,-$1.51M CAP SPACE
41,2019-01-07,Chicago Bulls,Incoming,Player,Michael Carter-Williams,27,PG,,,,,,"Salary: $1,512,601"
41,2019-01-07,Chicago Bulls,Incoming,Cash,,,,,,,,1065966,$1,065,966
41,2019-01-07,Houston Rockets,Incoming,Cap Space,,,,,,,,1510000,+$1.51M CAP SPACE
41,2019-01-07,Houston Rockets,Incoming,Pick,,,,2020,2,top-55 protected,,
42,2019-01-03,Chicago Bulls,Outgoing,Cap Space,,,,,,,,-800000,-$0.80M CAP SPACE
42,2019-01-03,Chicago Bulls,Incoming,Player,MarShon Brooks,29,SG,,,,,,"Salary: $1,656,092"
42,2019-01-03,Chicago Bulls,Incoming,Player,Wayne Selden,24,SG,,,,,,"Salary: $1,544,951"
42,2019-01-03,Chicago Bulls,Incoming,Pick,,,,2019,2,Daniel Gafford,,
42,2019-01-03,Chicago Bulls,Incoming,Pick,,,,2020,2,,,
42,2019-01-03,Memphis Grizzlies,Incoming,Cap Space,,,,,,,,800000,+$0.80M CAP SPACE
42,2019-01-03,Memphis Grizzlies,Incoming,Player,Justin Holiday,29,SG,,,,,,"Salary: $2,402,868"
43,2018-12-17,Phoenix Suns,Outgoing,Cap Space,,,,,,,,-860000,-$0.86M CAP SPACE
43,2018-12-17,Phoenix Suns,Incoming,Player,Austin Rivers,26,SG,,,,,,"Salary: $12,650,000"
43,2018-12-17,Phoenix Suns,Incoming,Player,Kelly Oubre,23,SF,,,,,,"Salary: $3,208,630"
43,2018-12-17,Washington Wizards,Incoming,Cap Space,,,,,,,,860000,+$0.86M CAP SPACE
43,2018-12-17,Washington Wizards,Incoming,Player,Trevor Ariza,33,SF,,,,,,"Salary: $15,000,000"
44,2018-12-07,Cleveland Cavaliers,Outgoing,Cap Space,,,,,,,,-2870000,-$2.87M CAP SPACE
44,2018-12-07,Cleveland Cavaliers,Incoming,Player,Matthew Dellavedova,18,PG,,,,,,"Salary: $9,607,500"
44,2018-12-07,Cleveland Cavaliers,Incoming,Player,John Henson,27,PF,,,,,,"Salary: $9,577,466"
44,2018-12-07,Cleveland Cavaliers,Incoming,Pick,,,,2021,2,,,
44,2018-12-07,Cleveland Cavaliers,Incoming,Pick,,,,2021,1,protected (1-14 2021, etc) else two 2025 2nds,,
44,2018-12-07,Cleveland Cavaliers,Incoming,Pick,,,,2021,2,,,
44,2018-12-07,Cleveland Cavaliers,Incoming,Pick,,,,2022,2,,,
44,2018-12-07,Cleveland Cavaliers,Outgoing,Player,George Hill,,,,,,
44,2018-12-07,Cleveland Cavaliers,Outgoing,Player,Sam Dekker,,,,,,
44,2018-12-07,Milwaukee Bucks,Incoming,Cap Space,,,,,,,,180000,+$0.18M CAP SPACE
44,2018-12-07,Milwaukee Bucks,Incoming,Player,George Hill,32,PG,,,,,,"Salary: $19,000,000"
44,2018-12-07,Milwaukee Bucks,Incoming,Player,Jason Smith,32,PF,,,,,,"Salary: $5,450,000"
44,2018-12-07,Milwaukee Bucks,Incoming,Cash,,,,,,,,,Cash Considerations
44,2018-12-07,Milwaukee Bucks,Incoming,Pick,,,,2021,2,,,
