trade_id,date,team,direction,asset_type,player_name,player_age,player_position,pick_year,pick_round,pick_condition,cash,cap_space,notes
24,2016-01-12,Cleveland Cavaliers,Incoming,Pick,,,,2020,2,protected,,
24,2016-01-12,Orlando Magic,Incoming,Player,Joe Harris,24,SG,,,,,,
24,2016-01-12,Orlando Magic,Incoming,Cash,,,,,,,,$934,614,,
24,2016-01-12,Orlando Magic,Incoming,Pick,,,,2017,2,protected,,
25,2015-12-24,Philadelphia 76ers,Incoming,Player,Ishmael Smith,27,PG,,,,,,
25,2015-12-24,New Orleans Pelicans,Incoming,Pick,,,,,,Two Future Second-round Draft Picks,,
26,2015-11-10,Memphis Grizzlies,Incoming,Player,Mario Chalmers,29,PG,,,,,,
26,2015-11-10,Memphis Grizzlies,Incoming,Player,James Ennis,25,SF,,,,,,
26,2015-11-10,Miami Heat,Incoming,Player,Beno Udrih,33,PG,,,,,,
26,2015-11-10,Miami Heat,Incoming,Player,Jarnell Stokes,21,PF,,,,,,
27,2015-07-31,Golden State Warriors,Incoming,Cap Space,,,,,,,,+$3.20M CAP SPACE,
27,2015-07-31,Golden State Warriors,Incoming,Player,Jason Thompson,29,PF,,,,,,"Salary: $6,908,685"
27,2015-07-31,Philadelphia 76ers,Outgoing,Cap Space,,,,,,,,-$3.20M CAP SPACE,
27,2015-07-31,Philadelphia 76ers,Incoming,Player,Gerald Wallace,33,SF,,,,,,"Salary: $10,105,855"
27,2015-07-31,Philadelphia 76ers,Incoming,Cash,,,,,,,,$1 Million,,
28,2015-07-27,Boston Celtics,Incoming,Player,Zoran Dragic,26,SG,,,,,,
28,2015-07-27,Boston Celtics,Incoming,Cash,,,,,,,,$1.6 Million,,
28,2015-07-27,Miami Heat,Incoming,Pick,,,,2019,2,protected,,
29,2015-07-27,Cleveland Cavaliers,Incoming,Cash,,,,,,,,$75k,,
29,2015-07-27,Portland Trail Blazers,Incoming,Player,Brendan Haywood,35,C,,,,,,
29,2015-07-27,Portland Trail Blazers,Incoming,Player,Mike Miller,35,SG,,,,,,
29,2015-07-27,Portland Trail Blazers,Incoming,Pick,,,,2019,2,,,
29,2015-07-27,Portland Trail Blazers,Incoming,Pick,,,,2020,2,,,
30,2015-07-27,Miami Heat,Incoming,Pick,,,,2016,2,protected,,
30,2015-07-27,Orlando Magic,Incoming,Player,Shabazz Napier,24,PG,,,,,,
31,2015-07-27,Boston Celtics,Incoming,Player,David Lee,32,PF,,,,,,
31,2015-07-27,Golden State Warriors,Incoming,Player,Gerald Wallace,33,SF,,,,,,
31,2015-07-27,Golden State Warriors,Incoming,Player,Chris Babb,25,SG,,,,,,
32,2015-07-23,Cleveland Cavaliers,Incoming,Pick,,,,2019,2,,,
32,2015-07-23,Indiana Pacers,Incoming,Player,Rakeem Christmas,23,PF,,,,,,
33,2015-07-20,Denver Nuggets,Incoming,Player,Kostas Papanikolaou,24,SF,,,,,,
33,2015-07-20,Denver Nuggets,Incoming,Player,Pablo Prigioni,38,PG,,,,,,
33,2015-07-20,Denver Nuggets,Incoming,Player,Joey Dorsey,31,PF,,,,,,
33,2015-07-20,Denver Nuggets,Incoming,Player,Nick Johnson,22,SG,,,,,,
33,2015-07-20,Denver Nuggets,Incoming,Cash,,,,,,,,$440k,,
33,2015-07-20,Denver Nuggets,Incoming,Pick,,,,2016,1,protected,,
33,2015-07-20,Houston Rockets,Incoming,Player,Ty Lawson,27,PG,,,,,,
33,2015-07-20,Houston Rockets,Incoming,Pick,,,,2017,2,,,
34,2015-07-14,Boston Celtics,Incoming,Player,Perry Jones III,23,SF,,,,,,
34,2015-07-14,Boston Celtics,Incoming,Cash,,,,,,,,$1.5 Million,,
34,2015-07-14,Oklahoma City Thunder,Incoming,Pick,,,,2018,2,protected,,
34,2015-07-14,Oklahoma City Thunder,Incoming,Pick,,,,2019,2,,,
35,2015-07-13,Detroit Pistons,Incoming,Player,Steve Blake,35,PG,,,,,,
35,2015-07-13,Brooklyn Nets,Incoming,Player,Quincy Miller,22,SF,,,,,,
36,2015-07-12,Indiana Pacers,Incoming,Player,Chase Budinger,27,SF,,,,,,
36,2015-07-12,Minnesota Timberwolves,Incoming,Player,Damjan Rudez,29,SF,,,,,,
37,2015-07-12,Orlando Magic,Incoming,Pick,,,,2020,2,31-55 protected,,
37,2015-07-12,Portland Trail Blazers,Incoming,Player,Maurice Harkless,22,SF,,,,,,
38,2015-07-09,Philadelphia 76ers,Incoming,Player,Nik Stauskas,21,SG,,,,,,
38,2015-07-09,Philadelphia 76ers,Incoming,Player,Jason Thompson,28,PF,,,,,,
38,2015-07-09,Philadelphia 76ers,Incoming,Player,Carl Landry,31,PF,,,,,,
38,2015-07-09,Philadelphia 76ers,Incoming,Other,,,,,,,,,Right To Swap 2016 Or 2017 1st Round Picks
38,2015-07-09,Philadelphia 76ers,Incoming,Pick,,,,2018,1,,,
38,2015-07-09,Sacramento Kings,Incoming,Player,Arturas Gudaitis,22,C,,,,,,
38,2015-07-09,Sacramento Kings,Incoming,Player,Luka Mitrovic,22,SF,,,,,,
39,2015-07-09,Detroit Pistons,Incoming,Player,Marcus Morris,25,SF,,,,,,
39,2015-07-09,Detroit Pistons,Incoming,Player,Reggie Bullock,24,SF,,,,,,
39,2015-07-09,Detroit Pistons,Incoming,Player,Danny Granger,32,SF,,,,,,
39,2015-07-09,Phoenix Suns,Incoming,Pick,,,,2020,2,,,
40,2015-07-09,New York Knicks,Incoming,Player,Kyle O'Quinn,25,C,,,,,,
40,2015-07-09,New York Knicks,Incoming,Cash,,,,,,,,Cash,,
40,2015-07-09,New York Knicks,Incoming,Pick,,,,2019,2,,,
40,2015-07-09,Orlando Magic,Incoming,Pick,,,,2019,2,,,
41,2015-07-02,Milwaukee Bucks,Incoming,Pick,,,,,,Future Protected Second Round Pick,,
41,2015-07-02,Washington Wizards,Incoming,Player,Jared Dudley,29,SF,,,,,,
42,2015-07-09,Indiana Pacers,Incoming,Pick,,,,2019,2,,,
42,2015-07-09,Los Angeles Lakers,Incoming,Player,Roy Hibbert,28,C,,,,,,
43,2015-07-09,Sacramento Kings,Incoming,Pick,,,,2016,2,,,
43,2015-07-09,San Antonio Spurs,Incoming,Player,Ray McCallum,24,PG,,,,,,
44,2015-07-09,Dallas Mavericks,Incoming,Player,Zaza Pachulia,31,C,,,,,,
44,2015-07-09,Milwaukee Bucks,Incoming,Pick,,,,,,Future Second Round Pick,,
45,2015-07-01,Atlanta Hawks,Incoming,Player,Tiago Splitter,30,PF,,,,,,
45,2015-07-01,San Antonio Spurs,Incoming,Other,,,,,,,,,Rights To Georgios Printezis
45,2015-07-01,San Antonio Spurs,Incoming,Pick,,,,2017,2,protected,,
