trade_id,date,team,direction,asset_type,player_name,player_age,player_position,pick_year,pick_round,pick_condition,cash,cap_space,notes
20,2013-02-21,Milwaukee Bucks,Incoming,Player,Ishmael Smith,24,PG,,,,,,
20,2013-02-21,Orlando Magic,Incoming,Player,Doron Lamb,21,SG,,,,,,
20,2013-02-21,Orlando Magic,Incoming,Player,Tobias Harris,20,PF,,,,,,
20,2013-02-21,Orlando Magic,Incoming,Player,Beno Udrih,30,PG,,,,,,
21,2013-02-21,Atlanta Hawks,Incoming,Player,Dahntay Jones,32,SF,,,,,,
21,2013-02-21,Dallas Mavericks,Incoming,Player,Anthony Morrow,27,SG,,,,,,
22,2013-02-21,Portland Trail Blazers,Incoming,Player,Eric Maynor,25,PG,,,,,,
22,2013-02-21,Oklahoma City Thunder,Incoming,Player,Giorgio Printezis,,,,,,,
22,2013-02-21,Oklahoma City Thunder,Incoming,Cap Space,,,,,,,,2200000,"Trade Exception","$2.2 Million Trade Exception"
23,2013-02-21,Memphis Grizzlies,Incoming,Player,Dexter Pittman,24,C,,,,,,
23,2013-02-21,Memphis Grizzlies,Incoming,Pick,,,,2013,2,,,
23,2013-02-21,Miami Heat,Incoming,Player,Ricky Sanchez,,,,,,,
24,2013-01-30,Memphis Grizzlies,Incoming,Player,Ed Davis,23,C,,,,,,
24,2013-01-30,Memphis Grizzlies,Incoming,Player,Jose Calderon,31,PG,,,,,,
24,2013-01-30,Memphis Grizzlies,Incoming,Pick,,,,2013,2,,,
24,2013-01-30,Toronto Raptors,Incoming,Player,Rudy Gay,26,PF,,,,,,
24,2013-01-30,Toronto Raptors,Incoming,Player,Hamed Haddadi,27,C,,,,,,
25,2013-02-21,Charlotte Bobcats,Incoming,Player,Josh McRoberts,25,PF,,,,,,
25,2013-02-21,Orlando Magic,Incoming,Player,Hakim Warrick,30,PF,,,,,,
26,2013-02-21,Golden State Warriors,Incoming,Pick,,,,,,Round 2,,
26,2013-02-21,Philadelphia 76ers,Incoming,Player,Charles Jenkins,23,PG,,,,,,
27,2013-02-20,Houston Rockets,Incoming,Player,Thomas Robinson,21,PF,,,,,,
27,2013-02-20,Houston Rockets,Incoming,Player,Tyler Honeycutt,22,SF,,,,,,
27,2013-02-20,Houston Rockets,Incoming,Player,Francisco Garcia,31,SG,,,,,,
27,2013-02-20,Houston Rockets,Incoming,Pick,,,,2013,2,,,
27,2013-02-20,Houston Rockets,Outgoing,Player,Marcus Morris,,,,,,,
27,2013-02-20,Houston Rockets,Outgoing,Player,Toney Douglas,,,,,,,
27,2013-02-20,Houston Rockets,Outgoing,Player,Cole Aldrich,,,,,,,
27,2013-02-20,Houston Rockets,Outgoing,Player,Patrick Patterson,,,,,,,
27,2013-02-20,Phoenix Suns,Incoming,Player,Marcus Morris,23,SF,,,,,,
27,2013-02-20,Phoenix Suns,Outgoing,Pick,,,,2013,2,,,
27,2013-02-20,Sacramento Kings,Incoming,Player,Toney Douglas,26,SG,,,,,,
27,2013-02-20,Sacramento Kings,Incoming,Player,Cole Aldrich,24,C,,,,,,
27,2013-02-20,Sacramento Kings,Incoming,Player,Patrick Patterson,23,PF,,,,,,
27,2013-02-20,Sacramento Kings,Incoming,Cash,,,,,,1000000,,"$1 Million"
27,2013-02-20,Sacramento Kings,Outgoing,Player,Thomas Robinson,,,,,,,
27,2013-02-20,Sacramento Kings,Outgoing,Player,Tyler Honeycutt,,,,,,,
27,2013-02-20,Sacramento Kings,Outgoing,Player,Francisco Garcia,,,,,,,
28,2012-07-11,Atlanta Hawks,Incoming,Player,Jordan Farmar,25,PG,,,,,,
28,2012-07-11,Atlanta Hawks,Incoming,Player,Anthony Morrow,26,SG,,,,,,
28,2012-07-11,Atlanta Hawks,Incoming,Player,Johan Petro,26,C,,,,,,
28,2012-07-11,Atlanta Hawks,Incoming,Player,DeShawn Stevenson,31,SF,,,,,,
28,2012-07-11,Atlanta Hawks,Incoming,Player,Jordan Williams,,PF,,,,,,
28,2012-07-11,Atlanta Hawks,Incoming,Pick,,,,2013,1,,,
28,2012-07-11,Atlanta Hawks,Incoming,Pick,,,,2017,2,,,
28,2012-07-11,Brooklyn Nets,Incoming,Player,Joe Johnson,31,SG,,,,,,
